"TIME","GEO","UNIT","INDIC_IL","CITIZEN","SEX","AGE","Value","Flag and Footnotes"
"2014","United Kingdom","Euro","Mean equivalised net income","Reporting country","Total","18 years or over","24 957",""
"2014","United Kingdom","Euro","Median equivalised net income","EU28 countries except reporting country","Total","18 years or over","20 140",""
"2014","United Kingdom","Euro","Median equivalised net income","EU27 countries except reporting country","Total","18 years or over",":",""
"2014","United Kingdom","Euro","Median equivalised net income","Non-EU28 countries nor reporting country","Total","18 years or over","19 573",""
"2014","United Kingdom","Euro","Median equivalised net income","Non-EU27 countries nor reporting country","Total","18 years or over",":",""
"2014","United Kingdom","Euro","Median equivalised net income","Foreign country","Total","18 years or over","19 960",""
"2014","United Kingdom","Euro","Median equivalised net income","Reporting country","Total","18 years or over","21 497",""
"2014","Iceland","Euro","Mean equivalised net income","EU28 countries except reporting country","Total","18 years or over","21 279",""
"2014","Iceland","Euro","Mean equivalised net income","EU27 countries except reporting country","Total","18 years or over",":",""
"2014","Iceland","Euro","Mean equivalised net income","Non-EU28 countries nor reporting country","Total","18 years or over","22 268",""
"2014","Iceland","Euro","Mean equivalised net income","Non-EU27 countries nor reporting country","Total","18 years or over",":",""
"2014","Iceland","Euro","Mean equivalised net income","Foreign country","Total","18 years or over","21 469",""
"2014","Iceland","Euro","Mean equivalised net income","Reporting country","Total","18 years or over","25 510",""
"2014","Iceland","Euro","Median equivalised net income","EU28 countries except reporting country","Total","18 years or over","20 902",""
"2014","Iceland","Euro","Median equivalised net income","EU27 countries except reporting country","Total","18 years or over",":",""
"2014","Iceland","Euro","Median equivalised net income","Non-EU28 countries nor reporting country","Total","18 years or over","21 485",""
"2014","Iceland","Euro","Median equivalised net income","Non-EU27 countries nor reporting country","Total","18 years or over",":",""
"2014","Iceland","Euro","Median equivalised net income","Foreign country","Total","18 years or over","21 302",""
"2014","Iceland","Euro","Median equivalised net income","Reporting country","Total","18 years or over","23 296",""
"2014","Norway","Euro","Mean equivalised net income","EU28 countries except reporting country","Total","18 years or over","44 467",""
"2014","Norway","Euro","Mean equivalised net income","EU27 countries except reporting country","Total","18 years or over",":",""
"2014","Norway","Euro","Mean equivalised net income","Non-EU28 countries nor reporting country","Total","18 years or over","40 503",""
"2014","Norway","Euro","Mean equivalised net income","Non-EU27 countries nor reporting country","Total","18 years or over",":",""
"2014","Norway","Euro","Mean equivalised net income","Foreign country","Total","18 years or over","43 212",""
"2014","Norway","Euro","Mean equivalised net income","Reporting country","Total","18 years or over","48 062",""
"2014","Norway","Euro","Median equivalised net income","EU28 countries except reporting country","Total","18 years or over","40 752",""
"2014","Norway","Euro","Median equivalised net income","EU27 countries except reporting country","Total","18 years or over",":",""
"2014","Norway","Euro","Median equivalised net income","Non-EU28 countries nor reporting country","Total","18 years or over","35 999",""
"2014","Norway","Euro","Median equivalised net income","Non-EU27 countries nor reporting country","Total","18 years or over",":",""
"2014","Norway","Euro","Median equivalised net income","Foreign country","Total","18 years or over","39 808",""
"2014","Norway","Euro","Median equivalised net income","Reporting country","Total","18 years or over","45 009",""
"2014","Switzerland","Euro","Mean equivalised net income","EU28 countries except reporting country","Total","18 years or over","46 674","b"
"2014","Switzerland","Euro","Mean equivalised net income","EU27 countries except reporting country","Total","18 years or over",":",""
"2014","Switzerland","Euro","Mean equivalised net income","Non-EU28 countries nor reporting country","Total","18 years or over","34 745","b"
"2014","Switzerland","Euro","Mean equivalised net income","Non-EU27 countries nor reporting country","Total","18 years or over",":",""
"2014","Switzerland","Euro","Mean equivalised net income","Foreign country","Total","18 years or over","42 899","b"
"2014","Switzerland","Euro","Mean equivalised net income","Reporting country","Total","18 years or over","46 140","b"
"2014","Switzerland","Euro","Median equivalised net income","EU28 countries except reporting country","Total","18 years or over","39 066","b"
"2014","Switzerland","Euro","Median equivalised net income","EU27 countries except reporting country","Total","18 years or over",":",""
"2014","Switzerland","Euro","Median equivalised net income","Non-EU28 countries nor reporting country","Total","18 years or over","31 751","b"
"2014","Switzerland","Euro","Median equivalised net income","Non-EU27 countries nor reporting country","Total","18 years or over",":",""
"2014","Switzerland","Euro","Median equivalised net income","Foreign country","Total","18 years or over","36 526","b"
"2014","Switzerland","Euro","Median equivalised net income","Reporting country","Total","18 years or over","40 433","b"
"2014","North Macedonia","Euro","Mean equivalised net income","EU28 countries except reporting country","Total","18 years or over",":","u"
"2014","North Macedonia","Euro","Mean equivalised net income","EU27 countries except reporting country","Total","18 years or over",":",""
"2014","North Macedonia","Euro","Mean equivalised net income","Non-EU28 countries nor reporting country","Total","18 years or over","2 017","u"
"2014","North Macedonia","Euro","Mean equivalised net income","Non-EU27 countries nor reporting country","Total","18 years or over",":",""
"2014","North Macedonia","Euro","Mean equivalised net income","Foreign country","Total","18 years or over","2 238","u"
"2014","North Macedonia","Euro","Mean equivalised net income","Reporting country","Total","18 years or over","2 382",""
"2014","North Macedonia","Euro","Median equivalised net income","EU28 countries except reporting country","Total","18 years or over",":","u"
"2014","North Macedonia","Euro","Median equivalised net income","EU27 countries except reporting country","Total","18 years or over",":",""
"2014","North Macedonia","Euro","Median equivalised net income","Non-EU28 countries nor reporting country","Total","18 years or over","1 855","u"
"2014","North Macedonia","Euro","Median equivalised net income","Non-EU27 countries nor reporting country","Total","18 years or over",":",""
"2014","North Macedonia","Euro","Median equivalised net income","Foreign country","Total","18 years or over","1 922","u"
"2014","North Macedonia","Euro","Median equivalised net income","Reporting country","Total","18 years or over","2 033",""
"2014","Serbia","Euro","Mean equivalised net income","EU28 countries except reporting country","Total","18 years or over","3 004",""
"2014","Serbia","Euro","Mean equivalised net income","EU27 countries except reporting country","Total","18 years or over",":",""
"2014","Serbia","Euro","Mean equivalised net income","Non-EU28 countries nor reporting country","Total","18 years or over","3 643",""
"2014","Serbia","Euro","Mean equivalised net income","Non-EU27 countries nor reporting country","Total","18 years or over",":",""
"2014","Serbia","Euro","Mean equivalised net income","Foreign country","Total","18 years or over","3 348",""
"2014","Serbia","Euro","Mean equivalised net income","Reporting country","Total","18 years or over","2 880",""
"2014","Serbia","Euro","Median equivalised net income","EU28 countries except reporting country","Total","18 years or over","2 037",""
"2014","Serbia","Euro","Median equivalised net income","EU27 countries except reporting country","Total","18 years or over",":",""
"2014","Serbia","Euro","Median equivalised net income","Non-EU28 countries nor reporting country","Total","18 years or over","2 381",""
